Data from Absorbance__4__13-25-33-400.txt Node

Date: Sat Aug 24 13:25:33 CDT 2024
User: jcb200005
Spectrometer: USB4H00496
Trigger mode: 4
Integration Time (sec): 5.700000E-2
Scans to average: 25
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177.67838	0.92527
177.89545	0.92527
178.1125	0.92527
178.32955	0.68998
178.54659	-0.27303
178.76362	-0
178.98064	0.21737
179.19766	0.61393
179.41466	-0.5455
179.63165	0.40819
179.84864	-0
180.06561	0.60518
180.28258	0.08356
180.49954	-1.51774
180.71649	-0.19548
180.93343	-1.89275
181.15036	-0
181.36728	-0.65517
181.5842	0.24162
181.8011	0.7269
182.01799	0.45474
182.23488	0.77775
182.45176	0.48119
182.66862	0.73651
182.88548	1.05212
183.10233	-0
183.31917	-0
183.53601	0.78227
183.75283	1.17127
183.96964	0.63603
184.18645	0.99863
184.40324	-0
184.62003	-0
184.83681	1.41683
185.05357	0.68325
185.27033	0.67379
185.48708	-0
185.70382	0.77279
185.92056	1.14618
186.13728	0.67076
186.35399	0.81831
186.5707	0.59871
186.78739	0.83493
187.00408	0.5746
187.22076	0.85291
187.43742	-0
187.65408	-0
187.87073	0.48583
188.08737	0.95906
188.30401	-0
188.52063	0.67239
188.73724	0.96009
188.95385	0.54628
189.17044	0.75745
189.38703	-0
189.6036	1.42058
189.82017	-0
190.03673	0.70476
190.25328	1.12384
190.46982	1.40112
190.68635	0.62204
190.90287	-0
191.11939	-0
191.33589	0.67959
191.55239	0.95177
191.76887	-0
191.98535	1.2689
192.20182	0.81521
192.41827	-0
192.63472	0.96614
192.85116	1.6873
193.06759	1.28589
193.28401	1.09929
193.50043	0.8921
193.71683	1.81543
193.93322	-0
194.14961	2.3843
194.36598	1.272
194.58235	1.03338
194.79871	0.88476
195.01506	1.16481
195.23139	3.43602
195.44772	1.34522
195.66404	1.03898
195.88036	1.84895
196.09666	0.98546
196.31295	-0
196.52923	1.57172
196.74551	1.02391
196.96177	1.42618
197.17803	1.08608
197.39428	1.085
197.61051	1.13803
197.82674	1.3226
198.04296	1.24562
198.25917	0.99242
198.47537	0.92408
198.69156	2.13139
198.90775	1.391
199.12392	1.14683
199.34008	1.18954
199.55624	1.7819
199.77238	1.90093
199.98852	1.11352
200.20465	1.10587
200.42076	1.68633
200.63687	-0
200.85297	3.12602
201.06906	1.39859
201.28514	1.12848
201.50121	1.82689
201.71727	-0
201.93333	1.44702
202.14937	-0
202.3654	1.41437
202.58143	1.72271
202.79744	1.25572
203.01345	1.40299
203.22945	-0
203.44544	-0
203.66141	1.46966
203.87738	-0
204.09334	1.25058
204.30929	2.24201
204.52523	1.13901
204.74117	1.31992
204.95709	1.40768
205.173	2.73673
205.38891	2.09081
205.6048	1.5258
205.82069	1.64369
206.03656	1.54491
206.25243	2.03353
206.46829	1.83547
206.68413	1.41738
206.89997	3.57441
207.1158	1.40556
207.33162	1.62982
207.54743	-0
207.76324	1.67018
207.97903	-0
208.19481	1.34217
208.41058	2.22895
208.62635	1.47053
208.8421	1.48408
209.05785	-0
209.27358	-0
209.48931	1.27414
209.70503	1.56362
209.92074	2.25827
210.13643	-0
210.35212	-0
210.5678	1.79032
210.78347	1.49571
210.99914	1.8677
211.21479	1.79101
211.43043	-0
211.64606	-0
211.86169	1.84192
212.0773	2.45971
212.29291	2.1562
212.5085	1.7016
212.72409	1.91766
212.93966	1.71945
213.15523	2.03616
213.37079	1.9746
213.58634	-0
213.80188	2.11651
214.01741	1.55632
214.23293	1.52279
214.44844	1.81382
214.66394	1.55611
214.87943	1.826
215.09491	1.91563
215.31039	1.52864
215.52585	-0
215.7413	2.69712
215.95675	2.25584
216.17218	2.00468
216.38761	1.98309
216.60303	2.17281
216.81843	1.88364
217.03383	1.91469
217.24922	2.1153
217.4646	1.94426
217.67997	1.89583
217.89533	2.0752
218.11068	2.40933
218.32602	2.03806
218.54135	-0
218.75667	-0
218.97198	2.43274
219.18729	1.90571
219.40258	1.83412
219.61787	-0
219.83314	2.73409
220.04841	-0
220.26366	1.89704
220.47891	1.83539
220.69414	1.89734
220.90937	1.95906
221.12459	2.03608
221.3398	1.90901
221.555	2.18866
221.77019	2.01925
221.98536	2.02383
222.20054	1.95446
222.4157	-0
222.63085	2.18691
222.84599	1.80439
223.06112	3.63862
223.27624	-0
223.49136	2.14941
223.70646	2.25674
223.92155	2.29189
224.13664	-0
224.35171	2.29238
224.56678	2.23546
224.78184	3.3879
224.99688	3.79136
225.21192	2.21694
225.42695	2.17551
225.64196	2.04909
225.85697	2.79066
226.07197	2.94254
226.28696	2.28603
226.50194	2.06887
226.71691	2.36824
226.93187	3.96109
227.14682	2.04098
227.36176	-0
227.5767	2.65015
227.79162	2.49015
228.00653	3.12723
228.22143	2.17937
228.43633	2.13859
228.65121	2.83354
228.86609	-0
229.08095	2.83279
229.29581	2.71445
229.51065	2.27842
229.72549	2.31432
229.94031	2.28334
230.15513	2.36986
230.36994	2.27418
230.58474	2.43578
230.79952	2.5892
231.0143	2.41999
231.22907	2.50806
231.44383	-0
231.65858	2.60745
231.87332	3.13827
232.08805	2.37082
232.30277	-0
232.51748	2.53358
232.73218	3.12383
232.94688	3.05696
233.16156	-0
233.37623	3.03588
233.59089	4.28308
233.80555	3.04974
234.02019	3.40658
234.23483	2.26582
234.44945	3.09672
234.66406	2.31962
234.87867	2.36953
235.09327	2.62454
235.30785	2.59029
235.52243	2.47195
235.73699	2.4448
235.95155	2.44668
236.1661	2.42151
236.38064	2.32421
236.59516	2.50174
236.80968	2.31192
237.02419	2.83679
237.23869	2.7603
237.45318	3.0786
237.66766	2.40406
237.88213	2.95626
238.09659	-0
238.31104	3.734
238.52548	2.88976
238.73991	2.60823
238.95433	2.26601
239.16874	-0
239.38314	-0
239.59754	2.80217
239.81192	3.10194
240.02629	2.51745
240.24066	2.45589
240.45501	-0
240.66935	3.55006
240.88369	2.18608
241.09801	2.45383
241.31232	3.16538
241.52663	2.54366
241.74092	2.66453
241.95521	3.60995
242.16949	2.55489
242.38375	3.05084
242.59801	3.03269
242.81225	2.39263
243.02649	-0
243.24072	-0
243.45493	2.51273
243.66914	2.79078
243.88334	3.1815
244.09753	-0
244.31171	-0
244.52587	2.56872
244.74003	3.0335
244.95418	2.59014
245.16832	2.50175
245.38245	2.64739
245.59657	3.64226
245.81068	-0
246.02478	2.96159
246.23887	2.62505
246.45295	-0
246.66702	2.69367
246.88108	2.62206
247.09513	2.77653
247.30917	3.90423
247.5232	3.05341
247.73722	-0
247.95124	2.81791
248.16524	2.77586
248.37923	2.64382
248.59321	2.7413
248.80719	2.4283
249.02115	2.7508
249.2351	2.68651
249.44904	-0
249.66298	3.30957
249.8769	2.32477
250.09081	3.02106
250.30472	-0
250.51861	2.39036
250.7325	-0
250.94637	2.62296
251.16024	3.5373
251.37409	2.66813
251.58793	2.60821
251.80177	3.06951
252.01559	3.02811
252.22941	2.74227
252.44322	2.57444
252.65701	-0
252.8708	-0
253.08457	3.17875
253.29834	-0
253.51209	2.94597
253.72584	2.67281
253.93958	2.51468
254.1533	3.06041
254.36702	3.24867
254.58073	2.78911
254.79442	4.44809
255.00811	3.05334
255.22179	3.06584
255.43545	3.08625
255.64911	2.6705
255.86276	2.74758
256.0764	3.15792
256.29002	-0
256.50364	2.66092
256.71725	2.86195
256.93085	2.56831
257.14443	3.01374
257.35801	3.33914
257.57158	2.67665
257.78514	2.44506
257.99869	3.2564
258.21223	2.92036
258.42575	3.54204
258.63927	2.775
258.85278	2.55488
259.06628	2.81549
259.27977	3.28127
259.49325	-0
259.70672	2.71437
259.92017	3.17289
260.13362	-0
260.34706	2.58757
260.56049	2.72854
260.77391	2.57932
260.98732	3.22002
261.20072	2.6778
261.41411	3.58551
261.62749	3.03836
261.84086	3.83211
262.05422	3.91813
262.26757	-0
262.4809	2.85491
262.69423	2.88428
262.90755	-0
263.12086	2.91602
263.33416	2.9879
263.54745	3.60639
263.76073	3.59443
263.974	2.77084
264.18726	3.16962
264.40051	3.15053
264.61375	2.70112
264.82698	3.11234
265.0402	-0
265.25341	2.7872
265.46661	2.69635
265.6798	2.80633
265.89298	2.65221
266.10615	-0
266.31931	3.4422
266.53245	-0
266.74559	3.08474
266.95872	-0
